"release_group_id","release_location_name","run","avg_weight","avg_length","mid_release_date","group_total_marked_N","group_total_release_N","month","year","monthly_max_flow","date","forklength","tag_code","cwt_tt","relloc_area"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-03-21,64,"055954",6.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-03-27,76,"055954",12.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-03-27,73,"055954",12.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-03-28,75,"055954",13.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-03-30,76,"055954",15.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-01,85,"055954",17.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-02,83,"055954",18.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-03,81,"055954",19.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-03,73,"055954",19.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-03,82,"055954",19.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-03,84,"055954",19.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-04,76,"055954",20.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-05,78,"055954",21.5,"Battle"
469,"COLEMAN NFH","fall",3.4,64,2016-03-14,99700,405897,3,2016,42100,2016-04-05,80,"055954",21.5,"Battle"
470,"COLEMAN NFH","fall",3.4,66,2016-04-12,116636,466930,4,2016,8700,NA,NA,NA,NA,"Battle"
471,"COLEMAN NFH","fall",3.42,68,1998-03-31,32790,912178,3,1998,65100,NA,NA,NA,NA,"Battle"
472,"COLEMAN NFH","fall",3.42,68,1999-04-21,28065,472997,4,1999,17200,NA,NA,NA,NA,"Battle"
473,"COLEMAN NFH","fall",3.44,70,2018-04-13,77645,311942,4,2018,37000,2018-04-24,81,"056245",10.5,"Battle"
473,"COLEMAN NFH","fall",3.44,70,2018-04-13,77645,311942,4,2018,37000,2018-04-26,88,"056245",12.5,"Battle"
473,"COLEMAN NFH","fall",3.44,70,2018-04-13,77645,311942,4,2018,37000,2018-04-26,77,"056245",12.5,"Battle"
473,"COLEMAN NFH","fall",3.44,70,2018-04-13,77645,311942,4,2018,37000,2018-04-26,79,"056245",12.5,"Battle"
474,"COLEMAN NFH","fall",3.45,65,1996-03-14,257870,4102578,3,1996,48900,NA,NA,NA,NA,"Battle"
475,"COLEMAN NFH","fall",3.46,65,1998-04-07,29265,444222,4,1998,38200,NA,NA,NA,NA,"Battle"
476,"COLEMAN NFH","fall",3.46,68,1999-04-21,26324,472996,4,1999,17200,NA,NA,NA,NA,"Battle"
477,"COLEMAN NFH","fall",3.47,69,1996-03-29,296722,4107652,3,1996,48900,NA,NA,NA,NA,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-25,68,"056064",2.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-25,63,"056064",2.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-27,67,"056064",4.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-27,69,"056064",4.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-27,72,"056064",4.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,71,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,72,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,60,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,70,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,75,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,65,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,74,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,68,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-29,73,"056064",6.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-30,73,"056064",7.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-30,68,"056064",7.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-30,75,"056064",7.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-30,76,"056064",7.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-30,71,"056064",7.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,66,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,69,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,75,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,76,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,56,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,62,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,61,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,60,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,71,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-03-31,77,"056064",8.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-01,71,"056064",9.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-01,73,"056064",9.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-02,78,"056064",10.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-03,71,"056064",11.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-03,74,"056064",11.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-03,72,"056064",11.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-03,70,"056064",11.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-04,73,"056064",12.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-04,74,"056064",12.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-06,75,"056064",14.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-06,67,"056064",14.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-07,80,"056064",15.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-08,83,"056064",16.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-12,73,"056064",20.5,"Battle"
478,"COLEMAN NFH","fall",3.5,66,2017-03-22,118521,475852,3,2017,76300,2017-04-29,89,"056064",37.5,"Battle"
479,"COLEMAN NFH","fall",3.5,66,2020-03-23,107437,436001,3,2020,9690,2020-04-02,73,"056414",9.5,"Battle"
479,"COLEMAN NFH","fall",3.5,66,2020-03-23,107437,436001,3,2020,9690,2020-04-02,70,"056414",9.5,"Battle"
479,"COLEMAN NFH","fall",3.5,66,2020-03-23,107437,436001,3,2020,9690,2020-04-03,84,"056414",10.5,"Battle"
479,"COLEMAN NFH","fall",3.5,66,2020-03-23,107437,436001,3,2020,9690,2020-04-04,71,"056414",11.5,"Battle"
479,"COLEMAN NFH","fall",3.5,66,2020-03-23,107437,436001,3,2020,9690,2020-04-08,79,"056414",15.5,"Battle"
480,"COLEMAN NFH","fall",3.5,67,2016-04-29,117001,468297,4,2016,8700,2016-05-12,80,"055978",12.5,"Battle"
481,"COLEMAN NFH","fall",3.51,66,1998-04-07,26796,441048,4,1998,38200,NA,NA,NA,NA,"Battle"
482,"COLEMAN NFH","fall",3.53,67,1998-04-22,25711,455211,4,1998,38200,NA,NA,NA,NA,"Battle"
483,"COLEMAN NFH","fall",3.59,68,1999-04-27,36305,322826,4,1999,17200,NA,NA,NA,NA,"Battle"
484,"COLEMAN NFH","fall",3.6,68,2022-03-15,100190,401033,3,2022,4430,NA,NA,NA,NA,"Battle"
485,"COLEMAN NFH","fall",3.6,69,2022-03-15,97462,407190,3,2022,4430,NA,NA,NA,NA,"Battle"
486,"COLEMAN NFH","fall",3.6,69,2022-03-31,99305,393706,3,2022,4430,NA,NA,NA,NA,"Battle"
487,"COLEMAN NFH","fall",3.6,70,2021-03-18,114415,460315,3,2021,8670,2021-04-08,82,"056552",20.5,"Battle"
490,"COLEMAN NFH","fall",3.66,69,1999-04-27,35197,477668,4,1999,17200,NA,NA,NA,NA,"Battle"
491,"COLEMAN NFH","fall",3.67,69,2018-04-13,72941,293198,4,2018,37000,2018-04-21,84,"056248",7.5,"Battle"
491,"COLEMAN NFH","fall",3.67,69,2018-04-13,72941,293198,4,2018,37000,2018-04-26,79,"056248",12.5,"Battle"
491,"COLEMAN NFH","fall",3.67,69,2018-04-13,72941,293198,4,2018,37000,2018-04-27,76,"056248",13.5,"Battle"
491,"COLEMAN NFH","fall",3.67,69,2018-04-13,72941,293198,4,2018,37000,2018-05-02,86,"056248",18.5,"Battle"
491,"COLEMAN NFH","fall",3.67,69,2018-04-13,72941,293198,4,2018,37000,2018-05-12,88,"056248",28.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-03-30,70,"056296",4.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-02,71,"056296",7.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-03,75,"056296",8.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-04,78,"056296",9.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-06,71,"056296",11.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-07,77,"056296",12.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-07,75,"056296",12.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-08,84,"056296",13.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-10,74,"056296",15.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-10,76,"056296",15.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-12,82,"056296",17.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-12,73,"056296",17.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-12,76,"056296",17.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-12,80,"056296",17.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-12,83,"056296",17.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-13,80,"056296",18.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-13,81,"056296",18.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-15,79,"056296",20.5,"Battle"
492,"COLEMAN NFH","fall",3.67,69,2019-03-25,125513,505967,3,2019,64500,2019-04-17,88,"056296",22.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-25,78,"056288",10.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-27,76,"056288",12.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-28,79,"056288",13.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-28,81,"056288",13.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-28,73,"056288",13.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-29,80,"056288",14.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-29,75,"056288",14.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-29,70,"056288",14.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-30,72,"056288",15.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-30,76,"056288",15.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-30,71,"056288",15.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-30,74,"056288",15.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-30,77,"056288",15.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-03-31,74,"056288",16.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-02,76,"056288",18.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-06,81,"056288",22.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-06,84,"056288",22.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-07,76,"056288",23.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-09,94,"056288",25.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-09,84,"056288",25.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-09,81,"056288",25.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-10,77,"056288",26.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-10,87,"056288",26.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-11,77,"056288",27.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-12,85,"056288",28.5,"Battle"
493,"COLEMAN NFH","fall",3.68,68,2019-03-14,122098,490073,3,2019,64500,2019-04-17,81,"056288",33.5,"Battle"
495,"COLEMAN NFH","fall",3.69,68,1998-04-22,28746,453883,4,1998,38200,NA,NA,NA,NA,"Battle"
496,"COLEMAN NFH","fall",3.69,69,1998-04-22,32394,447540,4,1998,38200,NA,NA,NA,NA,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-10,74,"055524",8.5,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-11,63,"055524",9.5,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-11,74,"055524",9.5,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-11,75,"055524",9.5,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-07,79,"055524",5.5,"Battle"
497,"COLEMAN NFH","fall",3.7,67,2012-05-01,119849,479604,5,2012,11900,2012-05-08,76,"055524",6.5,"Battle"
498,"COLEMAN NFH","fall",3.7,67,2022-04-14,111124,472401,4,2022,5870,NA,NA,NA,NA,"Battle"
499,"COLEMAN NFH","fall",3.7,69,2022-03-31,93255,386787,3,2022,4430,NA,NA,NA,NA,"Battle"
500,"COLEMAN NFH","fall",3.7,70,2022-03-31,104750,418986,3,2022,4430,NA,NA,NA,NA,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,64,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,73,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,79,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,77,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,70,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-10,68,"056240",3.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-21,83,"056240",14.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-25,80,"056240",18.5,"Battle"
501,"COLEMAN NFH","fall",3.71,67,2018-04-06,102013,409504,4,2018,37000,2018-04-27,81,"056240",20.5,"Battle"
502,"COLEMAN NFH","fall",3.72,69,1999-04-21,29882,474183,4,1999,17200,NA,NA,NA,NA,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-18,76,"050089",5.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-18,86,"050089",5.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-18,82,"050089",5.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-19,80,"050089",6.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-19,86,"050089",6.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-20,81,"050089",7.5,"Battle"
503,"COLEMAN NFH","fall",3.72,72,2024-04-12,107147,435436,4,2024,15200,2024-04-30,89,"050089",17.5,"Battle"
504,"COLEMAN NFH","fall",3.73,69,1999-04-20,30642,474183,4,1999,17200,NA,NA,NA,NA,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-11,81,"0501040107",15.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-11,76,"0501040107",15.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-14,80,"0501040107",18.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-14,79,"0501040107",18.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-16,83,"0501040107",20.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-23,82,"0501040107",27.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-04,74,"0501040107",8.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-08,76,"0501040107",12.5,"Battle"
505,"COLEMAN NFH","fall",3.78,66,2002-04-25,73430,407395,4,2002,9820,2002-05-08,79,"0501040107",12.5,"Battle"
506,"COLEMAN NFH","fall",3.79,67,1997-04-09,31141,384642,4,1997,10200,NA,NA,NA,NA,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-03-26,69,"055958",3.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-03-27,75,"055958",4.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-03-27,70,"055958",4.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-03-28,76,"055958",5.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-03-30,74,"055958",7.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-01,75,"055958",9.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-01,80,"055958",9.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-01,85,"055958",9.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-01,77,"055958",9.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-01,78,"055958",9.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-03,76,"055958",11.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-03,83,"055958",11.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-03,78,"055958",11.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-03,75,"055958",11.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-03,77,"055958",11.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-04,81,"055958",12.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-05,79,"055958",13.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-05,77,"055958",13.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-05,78,"055958",13.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-06,78,"055958",14.5,"Battle"
507,"COLEMAN NFH","fall",3.8,68,2016-03-22,107719,429331,3,2016,42100,2016-04-09,78,"055958",17.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-03-25,66,"056550",6.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-03-28,80,"056550",9.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-03-30,74,"056550",11.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-04-01,78,"056551",13.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-04-03,79,"056550",15.5,"Battle"
508,"COLEMAN NFH","fall",3.8,69,2021-03-18,227376,912377,3,2021,8670,2021-04-16,81,"056550",28.5,"Battle"
509,"COLEMAN NFH","fall",3.8,69,2022-03-31,98805,405606,3,2022,4430,NA,NA,NA,NA,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-03-30,69,"056548",11.5,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-03-30,75,"056548",11.5,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-04-01,74,"056548",13.5,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-04-01,78,"056544",13.5,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-04-03,74,"056548",15.5,"Battle"
510,"COLEMAN NFH","fall",3.8,70,2021-03-18,218141,873897,3,2021,8670,2021-04-04,79,"056544",16.5,"Battle"
511,"COLEMAN NFH","fall",3.8,71,2022-03-31,92289,386150,3,2022,4430,NA,NA,NA,NA,"Battle"
512,"COLEMAN NFH","fall",3.8,75,2020-03-26,108050,432727,3,2020,9690,2020-03-30,86,"056405",3.5,"Battle"
512,"COLEMAN NFH","fall",3.8,75,2020-03-26,108050,432727,3,2020,9690,2020-03-31,88,"056405",4.5,"Battle"
512,"COLEMAN NFH","fall",3.8,75,2020-03-26,108050,432727,3,2020,9690,2020-03-31,69,"056405",4.5,"Battle"
512,"COLEMAN NFH","fall",3.8,75,2020-03-26,108050,432727,3,2020,9690,2020-04-01,80,"056405",5.5,"Battle"
512,"COLEMAN NFH","fall",3.8,75,2020-03-26,108050,432727,3,2020,9690,2020-04-01,73,"056405",5.5,"Battle"
